filename,category,valence,arousal
cropped_emotions.264588~12fffff.png,./Surprise,-0.06306967884302139,0.12779991328716278
cropped_emotions.261913~12fffff.png,./Surprise,0.7089070081710815,0.24289196729660034
cropped_emotions.265264~12fffff.png,./Surprise,0.04259935021400452,0.2659366726875305
cropped_emotions.263560~12fffff.png,./Surprise,-0.06488388031721115,0.24239405989646912
cropped_emotions.264957~12fffff.png,./Surprise,-0.09371168911457062,0.0715995505452156
cropped_emotions.100124~12fffff.png,./Surprise,0.21358880400657654,0.5369080901145935
cropped_emotions.262351~12fffff.png,./Surprise,0.29267579317092896,0.257869690656662
cropped_emotions.100107~12fffff.png,./Surprise,0.34878912568092346,0.5134470462799072
cropped_emotions.262323~12fffff.png,./Surprise,-0.07939597219228745,0.2525864839553833
cropped_emotions.415027~12fffff.png,./Surprise,-0.10272634774446487,0.19211445748806
cropped_emotions.259973~12fffff.png,./Surprise,0.00424850033596158,0.11997277289628983
cropped_emotions.260333~12fffff.png,./Surprise,-0.02605046145617962,0.12375436723232269
0d5e0d3dcc227525f4caa5f2289198fa41573707e3c0051cdb5a2918~12fffff.jpg,./Surprise,0.10986911505460739,0.8139950633049011
cropped_emotions.263703~12fffff.png,./Surprise,-0.024534471333026886,0.5914937853813171
cropped_emotions.267092~12fffff.png,./Surprise,0.4872029721736908,0.5644434094429016
cropped_emotions.267563~12fffff.png,./Surprise,0.14756320416927338,0.5717188715934753
cropped_emotions.266532~12fffff.png,./Surprise,-0.08914191275835037,0.21682889759540558
cropped_emotions.100029~12fffff.png,./Surprise,0.5021583437919617,0.05212251842021942
cropped_emotions.100279~12fffff.png,./Surprise,-0.035363808274269104,0.21081756055355072
cropped_emotions.265672~12fffff.png,./Surprise,0.4793461561203003,0.27911844849586487
cropped_emotions.262138~12fffff.png,./Surprise,0.4347260594367981,0.10332324355840683
cropped_emotions.414847~12fffff.png,./Surprise,-0.12036112695932388,0.13610327243804932
cropped_emotions.260489~12fffff.png,./Surprise,0.43416061997413635,0.11521917581558228
cropped_emotions.261921~12fffff.png,./Surprise,-0.1986180543899536,0.08124342560768127
cropped_emotions.267154~12fffff.png,./Surprise,0.020873429253697395,0.5494941473007202
cropped_emotions.263426~12fffff.png,./Surprise,0.34874919056892395,0.2951798737049103
cropped_emotions.261989~12fffff.png,./Surprise,0.3764428198337555,0.1073896735906601
1f8d69d92a3dc92a6fc698afed810b95e6a0c3dc22147ac0b58cc467~12fffff.jpg,./Surprise,0.2887133061885834,0.2819671332836151
cropped_emotions.262299~12fffff.png,./Surprise,0.44637325406074524,0.3546094000339508
cropped_emotions.260698~12fffff.png,./Surprise,0.48092135787010193,0.09009463340044022
cropped_emotions.100147~12fffff.png,./Surprise,0.3474985957145691,0.10805069655179977
cropped_emotions.414975~12fffff.png,./Surprise,-0.25715115666389465,0.1409882754087448
cropped_emotions.267389~12fffff.png,./Surprise,-0.06451117992401123,0.730405330657959
cropped_emotions.260760~12fffff.png,./Surprise,0.1544894129037857,0.46819522976875305
cropped_emotions.100200~12fffff.png,./Surprise,-0.12364464998245239,0.09384484589099884
cropped_emotions.414987~12fffff.png,./Surprise,-0.25145307183265686,0.18198040127754211
cropped_emotions.100143~12fffff.png,./Surprise,-0.32367879152297974,0.20510567724704742
cropped_emotions.100202~12fffff.png,./Surprise,-0.13996370136737823,0.3448340594768524
cropped_emotions.265487~12fffff.png,./Surprise,0.526515007019043,0.2561284601688385
cropped_emotions.260947~12fffff.png,./Surprise,-0.030532753095030785,0.5844262838363647
cropped_emotions.264660~12fffff.png,./Surprise,-0.0007631218177266419,0.5817213654518127
cropped_emotions.265551~12fffff.png,./Surprise,0.2637097239494324,0.4703305959701538
cropped_emotions.100271~12fffff.png,./Surprise,-0.14891423285007477,0.02150537259876728
cropped_emotions.260854~12fffff.png,./Surprise,0.08802780508995056,0.10426153242588043
cropped_emotions.264919~12fffff.png,./Surprise,-0.12549661099910736,0.45609450340270996
cropped_emotions.262031~12fffff.png,./Surprise,0.14263831079006195,0.5423065423965454
cropped_emotions.260420~12fffff.png,./Surprise,0.42278164625167847,0.4035118818283081
cropped_emotions.100234~12fffff.png,./Surprise,-0.25155067443847656,0.5528246760368347
cropped_emotions.264677~12fffff.png,./Surprise,-0.07103025168180466,0.52923184633255
cropped_emotions.100187~12fffff.png,./Surprise,0.14952848851680756,0.6349456906318665
cropped_emotions.259999~12fffff.png,./Surprise,0.014486871659755707,0.1563047170639038
cropped_emotions.262202~12fffff.png,./Surprise,0.6153721809387207,0.26241761445999146
cropped_emotions.260607~12fffff.png,./Surprise,-0.24519866704940796,0.180557981133461
cropped_emotions.267840~12fffff.png,./Surprise,0.4340954124927521,0.5950918793678284
cropped_emotions.414952~12fffff.png,./Surprise,0.22826145589351654,-0.012617307715117931
cropped_emotions.414883~12fffff.png,./Surprise,-0.21595129370689392,0.27718424797058105
cropped_emotions.100086~12fffff.png,./Surprise,0.6583201289176941,0.1201680451631546
cropped_emotions.100111~12fffff.png,./Surprise,0.2462128847837448,0.3448863625526428
cropped_emotions.268550~12fffff.png,./Surprise,0.5480093359947205,0.2526050806045532
cropped_emotions.260185~12fffff.png,./Surprise,0.5817690491676331,0.24951253831386566
cropped_emotions.261080~12fffff.png,./Surprise,0.21088948845863342,0.38869521021842957
1f0cff9a3d005123686525e00e4942b29c758f4637b30f7d339dfa89~12fffff.jpg,./Surprise,0.0061247218400239944,-0.055627938359975815
cropped_emotions.263433~12fffff.png,./Surprise,0.3521936535835266,0.34540191292762756
cropped_emotions.100178~12fffff.png,./Surprise,0.322382390499115,0.13677161931991577
cropped_emotions.267274~12fffff.png,./Surprise,-0.10455000400543213,0.6855519413948059
